date,type,price,kamar_tidur,luas_tanah,luas_bangunan,sertifikasi,kecamatan,kota
2024-11-15,Rumah Second,7400.0,3,255,200,SHM,Tebet,Kota Jakarta Selatan
2024-11-15,Rumah Second,2000.0,3,250,200,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,6300.0,3,152,152,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-15,Rumah Second,10000.0,4,235,350,HGB,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-11-15,Rumah Second,1300.0,3,54,74,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,2500.0,5,89,210,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,3500.0,3,340,220,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,4000.0,6,230,200,SHM,Pancoran,Kota Jakarta Selatan
2024-11-15,Rumah Second,1200.0,3,82,81,SHM,Ciracas,Kota Jakarta Timur
2024-11-15,Rumah Second,7000.0,4,354,249,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,5500.0,6,218,182,SHM,Pal Merah (Palmerah),Kota Jakarta Barat
2024-11-15,Rumah Second,5500.0,3,646,210,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,3800.0,5,200,320,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-15,Rumah Second,9000.0,3,397,280,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,25000.0,6,1006,450,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,3400.0,4,136,272,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-15,Rumah Second,1200.0,3,67,120,SHM,Jatinegara,Kota Jakarta Timur
2024-11-15,Rumah Second,966.0,4,144,125,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,750.0,2,65,65,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,990.0,3,93,75,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,2900.0,4,295,200,SHM,Makasar,Kota Jakarta Timur
2024-11-15,Rumah Second,1000.0,4,75,100,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,1700.0,2,120,110,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,17500.0,6,710,500,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,750.0,2,60,80,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,1100.0,2,30,58,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-15,Rumah Second,1600.0,3,183,183,SHM,Ciracas,Kota Jakarta Timur
2024-11-15,Rumah Second,750.0,3,40,80,SHM,Johar Baru,Kota Jakarta Pusat
2024-11-15,Rumah Second,1400.0,3,78,112,SHM,Pasar Rebo,Kota Jakarta Timur
2024-11-15,Rumah Second,260.0,1,65,54,HGB,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,4500.0,5,237,200,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,9000.0,6,374,374,SHM,Menteng,Kota Jakarta Pusat
2024-11-15,Rumah Second,20000.0,4,659,400,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-15,Rumah Second,22000.0,6,345,345,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-15,Rumah Second,2600.0,4,137,200,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,2300.0,5,90,160,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,985.0,3,62,64,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,3400.0,4,190,186,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,3000.0,5,118,330,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-15,Rumah Second,7300.0,4,388,850,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,3800.0,4,79,208,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,2400.0,3,90,132,SHM,Penjaringan,Kota Jakarta Utara
2024-11-15,Rumah Second,1600.0,3,70,130,SHM,Cipayung,Kota Jakarta Timur
2024-11-15,Rumah Second,1700.0,3,79,88,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,2300.0,3,83,130,SHM,Kalideres,Kota Jakarta Barat
2024-11-15,Rumah Second,60000.0,5,650,800,SHM,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-11-15,Rumah Second,7900.0,3,360,360,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-15,Rumah Second,3500.0,15,164,274,SHM,Tebet,Kota Jakarta Selatan
2024-11-15,Rumah Second,4900.0,4,119,180,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-15,Rumah Second,1500.0,4,72,72,HGB,Grogol Petamburan,Kota Jakarta Barat
2024-11-15,Rumah Second,2800.0,4,78,204,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-15,Rumah Second,15000.0,5,840,900,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-15,Rumah Second,1800.0,3,130,150,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,1300.0,4,85,125,SHM,Cipayung,Kota Jakarta Timur
2024-11-15,Rumah Second,2900.0,3,135,210,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,4000.0,3,278,170,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,1500.0,4,90,130,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,3100.0,3,120,123,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,995.0,3,61,75,SHM,Ciracas,Kota Jakarta Timur
2024-11-15,Rumah Second,2500.0,4,110,110,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,11500.0,6,239,567,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-15,Rumah Second,20500.0,6,710,611,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,3900.0,5,200,180,SHM,Tebet,Kota Jakarta Selatan
2024-11-15,Rumah Second,19700.0,6,710,611,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,3100.0,4,90,210,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,9000.0,18,257,500,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-15,Rumah Second,10500.0,3,170,330,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-15,Rumah Second,2400.0,3,200,180,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,21000.0,6,985,450,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-15,Rumah Second,3500.0,5,176,176,SHM,Kalideres,Kota Jakarta Barat
2024-11-15,Rumah Second,1000.0,2,48,65,SHM,Kalideres,Kota Jakarta Barat
2024-11-15,Rumah Second,1400.0,4,108,80,SHM,Kalideres,Kota Jakarta Barat
2024-11-15,Rumah Second,8500.0,6,400,400,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,4700.0,3,220,185,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,1600.0,5,112,100,SHM,Cengkareng,Kota Jakarta Barat
2024-11-15,Rumah Second,5600.0,7,356,485,SHM,Kembangan,Kota Jakarta Barat
2024-11-15,Rumah Second,7500.0,8,400,400,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,4800.0,3,102,215,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,430.0,2,60,36,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,2900.0,6,144,250,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-15,Rumah Second,2800.0,3,100,270,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,4200.0,5,320,400,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,2500.0,4,112,160,HGB,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,14000.0,1,981,464,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-15,Rumah Second,2000.0,3,66,140,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,20000.0,8,477,412,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-15,Rumah Second,12500.0,4,450,400,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,15000.0,4,400,343,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-15,Rumah Second,12000.0,4,427,150,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,3300.0,3,186,180,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,5500.0,6,336,450,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,10500.0,5,471,550,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,5500.0,5,327,280,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,7900.0,4,161,310,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,21000.0,5,372,387,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,17500.0,5,589,444,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-15,Rumah Second,2700.0,5,200,210,SHM,Kembangan,Kota Jakarta Barat
2024-11-15,Rumah Second,2100.0,3,266,400,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-15,Rumah Second,5500.0,6,225,350,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,4000.0,4,135,270,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,7500.0,6,400,400,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,11000.0,4,2080,296,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,21000.0,8,728,450,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-15,Rumah Second,3500.0,3,74,175,SHM,Gambir,Kota Jakarta Pusat
2024-11-15,Rumah Second,2500.0,4,313,300,HGB,Kembangan,Kota Jakarta Barat
2024-11-15,Rumah Second,7800.0,3,450,400,SHM,Kembangan,Kota Jakarta Barat
2024-11-15,Rumah Second,1600.0,3,100,120,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-15,Rumah Second,25000.0,4,855,520,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,1800.0,3,90,80,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,1400.0,3,98,84,SHM,Ciracas,Kota Jakarta Timur
2024-11-15,Rumah Second,2200.0,4,136,150,SHM,Ciracas,Kota Jakarta Timur
2024-11-15,Rumah Second,7500.0,4,298,250,HGB,Tebet,Kota Jakarta Selatan
2024-11-15,Rumah Second,2900.0,7,120,160,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,2900.0,7,120,160,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-15,Rumah Second,17000.0,4,655,400,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-15,Rumah Second,3000.0,4,120,210,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,6500.0,4,200,400,SHM,Penjaringan,Kota Jakarta Utara
2024-11-15,Rumah Second,2400.0,4,85,120,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,5300.0,4,460,500,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,1500.0,2,62,84,HGB,Jatinegara,Kota Jakarta Timur
2024-11-15,Rumah Second,2800.0,4,126,280,SHM,Johar Baru,Kota Jakarta Pusat
2024-11-15,Rumah Second,12000.0,4,513,271,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-15,Rumah Second,17000.0,5,673,397,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,1700.0,4,238,200,SHM,Kembangan,Kota Jakarta Barat
2024-11-15,Rumah Second,3100.0,4,78,140,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-15,Rumah Second,1100.0,2,134,95,SHM,Ciracas,Kota Jakarta Timur
2024-11-15,Rumah Second,15500.0,5,515,400,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,1700.0,4,228,221,SHM,Ciracas,Kota Jakarta Timur
2024-11-15,Rumah Second,7800.0,5,216,252,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-15,Rumah Second,1600.0,4,90,110,SHM,Kalideres,Kota Jakarta Barat
2024-11-15,Rumah Second,10000.0,5,600,450,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,1500.0,4,87,140,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,7900.0,4,200,300,SHM,Kembangan,Kota Jakarta Barat
2024-11-15,Rumah Second,2700.0,4,90,225,SHM,Kalideres,Kota Jakarta Barat
2024-11-15,Rumah Second,850.0,3,84,84,SHM,Cilincing,Kota Jakarta Utara
2024-11-15,Rumah Second,8000.0,4,160,200,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,7500.0,5,230,300,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,4400.0,5,226,178,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,13000.0,4,500,525,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,5000.0,3,151,120,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-15,Rumah Second,4000.0,3,250,170,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,20000.0,7,487,745,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-15,Rumah Second,30000.0,4,488,400,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,3700.0,4,400,400,SHM,Koja,Kota Jakarta Utara
2024-11-15,Rumah Second,2300.0,5,179,186,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,13000.0,3,200,200,SHM,Penjaringan,Kota Jakarta Utara
2024-11-15,Rumah Second,2000.0,3,100,155,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,2700.0,6,240,20,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,1700.0,2,112,50,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,6800.0,5,308,567,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,850.0,3,45,80,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,2400.0,5,228,272,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,2700.0,7,240,360,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,22000.0,5,1669,600,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,3900.0,5,105,320,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-15,Rumah Second,1600.0,3,88,80,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,3700.0,3,211,180,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-15,Rumah Second,1500.0,3,90,63,HGB,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,1500.0,3,120,105,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,1900.0,3,78,100,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,7200.0,5,201,310,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-15,Rumah Second,3000.0,6,90,200,SHM,Kalideres,Kota Jakarta Barat
2024-11-15,Rumah Second,1700.0,3,88,79,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,23000.0,7,1322,350,HGB,Kebayoran Lama,Kota Jakarta Selatan
2024-11-15,Rumah Second,3800.0,4,134,184,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,2400.0,4,104,180,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,20000.0,6,1387,553,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,1800.0,3,118,162,SHM,Makasar,Kota Jakarta Timur
2024-11-15,Rumah Second,1900.0,4,75,120,SHM,Kembangan,Kota Jakarta Barat
2024-11-15,Rumah Second,5200.0,3,269,239,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-15,Rumah Second,50000.0,1,2145,820,SHM,Pancoran,Kota Jakarta Selatan
2024-11-15,Rumah Second,2300.0,4,90,180,SHM,Taman Sari,Kota Jakarta Barat
2024-11-15,Rumah Second,1500.0,2,120,100,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-15,Rumah Second,975.0,3,45,90,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,5600.0,4,225,350,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,2700.0,4,103,185,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,1800.0,4,162,120,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,3000.0,3,400,450,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,3100.0,4,128,190,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,9500.0,4,292,480,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,18000.0,4,450,450,SHM,Penjaringan,Kota Jakarta Utara
2024-11-15,Rumah Second,4900.0,5,130,350,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-15,Rumah Second,8000.0,8,483,358,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,11800.0,17,400,375,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-15,Rumah Second,2300.0,3,82,130,SHM,Kalideres,Kota Jakarta Barat
2024-11-15,Rumah Second,40000.0,4,350,900,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-15,Rumah Second,3200.0,4,180,300,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,3700.0,3,120,180,HGB,Kelapa Gading,Kota Jakarta Utara
2024-11-15,Rumah Second,1500.0,4,102,63,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,2400.0,4,97,200,SHM,Penjaringan,Kota Jakarta Utara
2024-11-15,Rumah Second,27000.0,10,1450,650,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,2400.0,3,97,200,SHM,Penjaringan,Kota Jakarta Utara
2024-11-15,Rumah Second,1500.0,4,90,63,HGB,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,1400.0,3,130,70,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,3700.0,4,211,180,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,3700.0,4,211,180,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-15,Rumah Second,1500.0,3,94,150,SHM,Cilincing,Kota Jakarta Utara
2024-11-15,Rumah Second,4600.0,7,210,180,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-15,Rumah Second,3600.0,3,101,220,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,8000.0,5,537,600,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,2800.0,3,160,120,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,2100.0,5,200,150,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,1100.0,5,375,600,SHM,Koja,Kota Jakarta Utara
2024-11-15,Rumah Second,3000.0,9,120,200,HGB,Pancoran,Kota Jakarta Selatan
2024-11-15,Rumah Second,1600.0,7,112,100,SHM,Cengkareng,Kota Jakarta Barat
2024-11-15,Rumah Second,3600.0,3,95,165,SHM,Penjaringan,Kota Jakarta Utara
2024-11-15,Rumah Second,2200.0,10,180,68,SHM,Kemayoran,Kota Jakarta Pusat
2024-11-15,Rumah Second,7000.0,4,540,225,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,2300.0,3,83,105,SHM,Kalideres,Kota Jakarta Barat
2024-11-15,Rumah Second,3300.0,5,128,96,Girik,Jatinegara,Kota Jakarta Timur
2024-11-15,Rumah Second,2300.0,4,56,165,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-15,Rumah Second,10000.0,7,352,200,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-15,Rumah Second,970.0,4,102,150,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-15,Rumah Second,1900.0,4,90,63,HGB,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,81000.0,4,830,900,HGB,Kebayoran Baru,Kota Jakarta Selatan
2024-11-15,Rumah Second,2500.0,3,120,160,SHM,Kalideres,Kota Jakarta Barat
2024-11-15,Rumah Second,19000.0,6,950,349,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,1800.0,2,90,120,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,3500.0,5,176,200,SHM,Cengkareng,Kota Jakarta Barat
2024-11-15,Rumah Second,1600.0,4,112,100,SHM,Kalideres,Kota Jakarta Barat
2024-11-15,Rumah Second,2100.0,4,75,120,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,175.0,2,48,48,HGB,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,1800.0,3,162,120,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,11900.0,4,400,252,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-15,Rumah Second,1800.0,3,102,150,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,2900.0,4,225,360,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,1000.0,2,45,72,SHM,Pasar Rebo,Kota Jakarta Timur
2024-11-15,Rumah Second,4800.0,4,200,250,HGB,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,650.0,3,60,60,SHM,Kemayoran,Kota Jakarta Pusat
2024-11-15,Rumah Second,850.0,2,93,70,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,8500.0,6,386,386,HGB,Cengkareng,Kota Jakarta Barat
2024-11-15,Rumah Second,2900.0,3,102,204,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-15,Rumah Second,1000.0,3,60,72,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,6500.0,5,180,460,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-15,Rumah Second,22000.0,3,932,500,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,650.0,3,60,60,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-15,Rumah Second,1700.0,2,120,100,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,3500.0,3,257,257,SHM,Taman Sari,Kota Jakarta Barat
2024-11-15,Rumah Second,62000.0,6,745,800,SHM,Menteng,Kota Jakarta Pusat
2024-11-15,Rumah Second,12800.0,7,135,336,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-15,Rumah Second,12800.0,7,135,336,SHM,Kembangan,Kota Jakarta Barat
2024-11-15,Rumah Second,925.0,2,135,75,SHM,Ciracas,Kota Jakarta Timur
2024-11-15,Rumah Second,2900.0,5,144,250,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-15,Rumah Second,888.0,3,60,65,SHM,Pancoran,Kota Jakarta Selatan
2024-11-15,Rumah Second,700.0,2,46,60,SHM,Ciracas,Kota Jakarta Timur
2024-11-15,Rumah Second,12800.0,7,135,336,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-15,Rumah Second,3500.0,4,102,234,SHM,Penjaringan,Kota Jakarta Utara
2024-11-15,Rumah Second,888.0,3,60,65,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,2000.0,4,90,120,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,5900.0,5,168,259,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,1200.0,3,66,82,SHM,Cipayung,Kota Jakarta Timur
2024-11-15,Rumah Second,9300.0,3,140,390,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-15,Rumah Second,21000.0,5,372,387,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-15,Rumah Second,3200.0,15,66,250,HGB,Kemayoran,Kota Jakarta Pusat
2024-11-15,Rumah Second,5900.0,2,494,378,SHM,Tebet,Kota Jakarta Selatan
2024-11-15,Rumah Second,850.0,3,100,70,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,3600.0,5,101,240,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,45000.0,4,536,450,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-15,Rumah Second,87000.0,5,873,800,SHM,Menteng,Kota Jakarta Pusat
2024-11-15,Rumah Second,12000.0,6,420,1000,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-15,Rumah Second,9700.0,3,646,755,HGB,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,14000.0,7,500,500,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,16000.0,3,350,340,SHM,Tebet,Kota Jakarta Selatan
2024-11-15,Rumah Second,15000.0,4,547,277,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-15,Rumah Second,13500.0,4,420,350,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,25000.0,4,1000,650,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,2700.0,5,144,180,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,8000.0,4,222,350,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,45000.0,7,800,1000,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-15,Rumah Second,55000.0,4,651,900,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-15,Rumah Second,25000.0,6,980,600,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,65000.0,5,1125,500,SHM,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-11-15,Rumah Second,35000.0,4,378,800,SHM,Menteng,Kota Jakarta Pusat
2024-11-15,Rumah Second,7800.0,4,300,193,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,55000.0,3,753,520,SHM,Menteng,Kota Jakarta Pusat
2024-11-15,Rumah Second,15800.0,4,480,306,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,739.0,3,75,71,SHM,Cengkareng,Kota Jakarta Barat
2024-11-15,Rumah Second,12000.0,6,588,400,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,16500.0,5,886,600,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,3600.0,5,101,220,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,2600.0,3,75,150,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,2600.0,3,75,150,SHM,Kebayoran Baru,Kota Jakarta Selatan
